id,title,subject,date,label
4471,Leaked: a popular fitness brand secretly controls the weather forecast to boost sales,Crime,"July 24, 2022",FAKE
4472,Insiders reveal a popular tech company is building a hidden underground city to escape a disaster,Environment,"November 17, 2024",FAKE
4473,Insiders reveal a large shipping company is bribing officials to bypass safety regulations,Health,"July 12, 2026",FAKE
4474,BREAKING: a leading drone manufacturer is hiding a mutant animal discovered on its property,Business,"December 31, 2022",FAKE
4475,Leaked: a national ferry service is behind a fake charity used to launder money,World,"July 28, 2022",FAKE
4476,Exposed: a well-known amusement park mascot is hiding a cure for a common illness to keep profits high,Environment,"May 27, 2023",FAKE
4477,Conspiracy: the new bridge collapsed on opening day,Business,"February 09, 2024",FAKE
4478,You won't believe it: a major toy manufacturer secretly created a fake holiday to boost sales,Environment,"April 25, 2025",FAKE
4479,Viral post claims a well-known charity is teaching children a secret code created by a cult,Crime,"November 18, 2025",FAKE
4480,Leaked: a well-known amusement park mascot secretly owns a rival brand to fake competition,Politics,"October 25, 2024",FAKE
4481,BREAKING: a national dairy cooperative is using facial recognition to track customers without consent,Entertainment,"July 09, 2023",FAKE
4482,You won't believe it: a fast food chain contains a hidden mind-control chemical,Education,"June 11, 2025",FAKE
4483,BREAKING: a famous movie studio secretly created a fake holiday to boost sales,Crime,"June 07, 2025",FAKE
4484,SHOCKING: a leading drone manufacturer is bribing officials to bypass safety regulations,Education,"May 24, 2024",FAKE
4485,Clickbait: did the city banned all public gatherings?,Crime,"October 11, 2023",FAKE
4486,Exposed: a social media platform is using satellites to control the weather,Science,"October 16, 2023",FAKE
4487,Insiders reveal a regional school district is being used to read your mind while you sleep,Local,"February 05, 2022",FAKE
4488,Insiders reveal a well-known coffee chain is being used to read your mind while you sleep,Science,"October 18, 2022",FAKE
4489,Conspiracy: the city banned all public gatherings,World,"August 09, 2023",FAKE
4490,Exposed: a popular podcast network secretly controls the weather forecast to boost sales,Technology,"March 28, 2022",FAKE
4491,Debunked: rumor says the referee was secretly paid off,Environment,"January 04, 2023",FAKE
4492,Viral post claims a major airline is a cover for a government tracking chip,Health,"June 30, 2025",FAKE
4493,BREAKING: a well-known bookstore chain is planning to shut down entirely and blame a cyberattack,Entertainment,"February 03, 2023",FAKE
4494,False rumor: the World Cup was scripted for ratings,Local,"December 30, 2024",FAKE
4495,Leaked: a famous talk show host is planning to replace all employees with clones,Crime,"May 21, 2026",FAKE
4496,Viral post claims a national grocery chain has been caught faking safety inspection reports,Technology,"December 27, 2025",FAKE
4497,Insiders reveal a leading biotech firm has been printing counterfeit currency in a hidden facility,Business,"January 02, 2025",FAKE
4498,False rumor: the awards show winners were pre-selected,Local,"January 05, 2025",FAKE
4499,SHOCKING: a well-known insurance company is behind a fake charity used to launder money,Health,"March 29, 2022",FAKE
4500,Exposed: a popular fitness brand has been caught faking safety inspection reports,Local,"July 31, 2025",FAKE
4501,Insiders reveal a well-known pet food company confirms that dinosaurs are still alive in a secret jungle,Entertainment,"May 09, 2026",FAKE
4502,Clickbait: did the celebrity wedding never happened?,Science,"January 23, 2026",FAKE
4503,Leaked: a well-known bookstore chain is secretly implanting chips in students' textbooks,Environment,"January 04, 2026",FAKE
4504,Hoax: the school system switched to a four-day week,Science,"January 10, 2023",FAKE
4505,BREAKING: a major airline faked a celebrity's death for a publicity stunt,Health,"June 06, 2025",FAKE
4506,BREAKING: a leading AI startup is building a hidden underground city to escape a disaster,Politics,"November 12, 2024",FAKE
4507,Exposed: a national candy maker is behind a fake charity used to launder money,World,"March 24, 2025",FAKE
4508,Insiders reveal a regional water utility is secretly controlled by a single family that rules the planet,Finance,"August 16, 2022",FAKE
4509,Exposed: a popular tech company secretly plans to cancel all elections,Finance,"April 19, 2024",FAKE
4510,Viral post claims a popular podcast network is teaching children a secret code created by a cult,Health,"January 09, 2025",FAKE
4511,You won't believe it: a well-known coffee chain is teaching children a secret code created by a cult,Business,"January 08, 2022",FAKE
4512,Insiders reveal a leading electric car maker was designed to replace all human jobs by next year,Politics,"December 29, 2023",FAKE
4513,You won't believe it: a well-known furniture retailer secretly bought out its biggest competitor to fix prices,World,"May 03, 2022",FAKE
4514,SHOCKING: a major cruise line has been printing counterfeit currency in a hidden facility,Education,"March 29, 2026",FAKE
4515,Unverified claim: the merger deal fell through at the last minute,Entertainment,"June 02, 2025",FAKE
4516,Conspiracy: the merger deal fell through at the last minute,Science,"September 17, 2024",FAKE
4517,You won't believe it: a famous amusement chain planted microchips in a recent product recall,Crime,"December 29, 2022",FAKE
4518,Insiders reveal a leading news outlet has been printing counterfeit currency in a hidden facility,Science,"May 11, 2026",FAKE
4519,SHOCKING: a major airline is teaching children a secret code created by a cult,Technology,"February 16, 2023",FAKE
4520,Clickbait: did the country boycotted the summit?,Education,"October 29, 2023",FAKE
4521,Exposed: a regional water utility faked a celebrity's death for a publicity stunt,Education,"April 06, 2025",FAKE
4522,Insiders reveal a well-known amusement park mascot planted microchips in a recent product recall,Environment,"September 01, 2025",FAKE
4523,SHOCKING: a major airline is hiding a mutant animal discovered on its property,Politics,"May 27, 2025",FAKE
4524,Insiders reveal a well-known cosmetics company is secretly funding a doomsday bunker for executives,Finance,"January 13, 2025",FAKE
4525,SHOCKING: a well-known bookstore chain is hiding a cure for a common illness to keep profits high,Finance,"January 06, 2026",FAKE
4526,BREAKING: a well-known coffee chain hired actors who are actually clones,Finance,"December 29, 2024",FAKE
4527,BREAKING: a national postal service is using hidden hypnosis techniques in its latest release,Technology,"December 05, 2023",FAKE
4528,Exposed: a famous theme park is behind a string of unexplained power outages,Business,"April 14, 2026",FAKE
4529,Exposed: a famous theme park is quietly funding a private army,World,"April 16, 2026",FAKE
4530,Leaked: a well-known cosmetics company confirmed a secret alien collaboration on its new project,World,"March 21, 2025",FAKE
4531,Leaked: a famous university is planning to shut down entirely and blame a cyberattack,World,"September 21, 2023",FAKE
4532,Fake photo claims the referee was secretly paid off,Crime,"June 04, 2022",FAKE
4533,Insiders reveal a national dairy cooperative hid a critical safety flaw for over a decade,Entertainment,"August 19, 2022",FAKE
4534,Exposed: a national grocery chain secretly owns a rival brand to fake competition,Science,"February 27, 2023",FAKE
4535,Fake photo claims the vaccine rollout was cancelled,Science,"May 10, 2026",FAKE
4536,BREAKING: a popular smartphone brand banned an entire subject for being 'too dangerous',World,"June 11, 2026",FAKE
4537,You won't believe it: a famous amusement chain has been caught faking safety inspection reports,World,"January 21, 2022",FAKE
4538,Unverified claim: the celebrity wedding never happened,Business,"December 02, 2022",FAKE
4539,Exposed: a well-known cereal brand faked a celebrity's death for a publicity stunt,Science,"August 17, 2023",FAKE
4540,BREAKING: a national lottery commission secretly owns a rival brand to fake competition,Entertainment,"December 01, 2024",FAKE
4541,Clickbait: did the championship was rigged?,Technology,"March 19, 2025",FAKE
4542,Leaked: a well-known bookstore chain hid a critical safety flaw for over a decade,Entertainment,"September 15, 2024",FAKE
4543,Viral post claims a well-known pet food company is behind a wave of fake reviews online,Finance,"February 07, 2025",FAKE
4544,Leaked: a leading biotech firm was designed to replace all human jobs by next year,Business,"July 04, 2024",FAKE
4545,Leaked: a leading pharmaceutical company found a forest that grants immortality to visitors,Local,"April 05, 2022",FAKE
4546,Viral post claims a regional power utility is behind a fake charity used to launder money,Crime,"July 28, 2022",FAKE
4547,Viral post claims a national gym chain is training robots to replace all customer service jobs by next week,World,"August 31, 2025",FAKE
4548,Viral post claims a fast food chain is secretly funding a doomsday bunker for executives,Technology,"March 05, 2022",FAKE
4549,Exposed: a national dairy cooperative faked a celebrity's death for a publicity stunt,Politics,"July 16, 2023",FAKE
4550,Exposed: a major hotel chain is planning to shut down entirely and blame a cyberattack,Crime,"December 04, 2022",FAKE
4551,Insiders reveal a major toy manufacturer is being used to read your mind while you sleep,Local,"September 05, 2024",FAKE
4552,SHOCKING: a major hotel chain secretly controls the weather forecast to boost sales,Environment,"January 06, 2023",FAKE
4553,Fake photo claims the referee was secretly paid off,Crime,"March 02, 2022",FAKE
4554,BREAKING: the world's richest man hired actors who are actually clones,Politics,"November 03, 2025",FAKE
4555,Insiders reveal a national dairy cooperative secretly plans to cancel all elections,Local,"October 31, 2023",FAKE
4556,SHOCKING: a national candy maker is using deepfakes to fake executive announcements,Environment,"October 03, 2023",FAKE
4557,BREAKING: a well-known retailer is hiding proof that trees are actually robots,Health,"February 01, 2026",FAKE
